"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IBTK",3406.505341599,0.144430178549559,0.0614985776786072,2.34851250226232,0.0188485664128496,0.124789415275724
"ZNF195",1072.4723339255,-0.138128435156163,0.0581617196921434,-2.37490287232379,0.017553568543099,0.120626420415307
"MYCBP2",3638.53407343748,0.119382598880626,0.128873106552173,0.926357733390207,0.354260101795443,0.609559664853117
"FBXL3",1603.77099147307,-0.0594312124651471,0.048169955405451,-1.23378176219822,0.217284237142116,0.472558778008779
"PDK2",470.871109988931,0.149036309191333,0.0781040412024604,1.90817666918159,0.0563683860121711,0.229487282965229
"ITGA3",206.288656360438,0.157830899497213,0.120470258942191,1.3101233522952,0.190154109679586,0.441185352577569
"ZFX",1886.74553928492,0.0588414924448619,0.0701018492047974,0.839371473254019,0.401260886709305,0.64827182473181
"LAMP2",4642.65109218863,0.029767079965344,0.0369881232787099,0.804774001131267,0.420950107232555,0.664699645805162
"ITGA2B",47.1963313101284,-0.131465191869539,0.200094760558287,-0.657014663965891,0.511171487628075,NA
"GDE1",3441.23927378423,-0.0857905708205572,0.0366714012896958,-2.3394407577401,0.019312634231062,0.126811037820767
"REX1BD",507.283899597404,-0.136523055045272,0.111477513637392,-1.22466899907139,0.220699959069175,0.47617422483048
"CRLF1",68.3812791473929,-0.0904878029970883,0.212759734538418,-0.425305113269677,0.670614266552032,0.83897577531404
"OSBPL7",214.718830473459,0.365623350546988,0.109961870273396,3.32500119939708,0.000884181546632271,0.0215040870184669
"TMEM98",1239.9809798343,-0.0908151687503271,0.0617761592624582,-1.47006822428852,0.141543277308102,0.376332482763293
"MAP3K14",330.653806472116,0.102212852815079,0.0969182900325107,1.05462913946162,0.291594971412466,0.550185561923998
"ABCC8",37.3951910433835,-0.0159887906829631,0.244568912516654,-0.065375400816219,0.947875109476431,NA
"TMEM132A",668.640604934736,-0.171767387117615,0.0687423953785281,-2.49871111083318,0.0124645875870798,0.101699107774943
"AP2B1",11290.87633696,0.0460348402176367,0.039983375106983,1.15134953201079,0.249588467363622,0.509036897092142
"TAC1",83.037163175609,-0.0594438380208728,0.167107576555079,-0.355721980093943,0.722048782604188,0.869607162789006
"ZNF263",756.231521943546,-0.223169947632304,0.0661499233463045,-3.37369926286954,0.000741653463095918,0.0191449396929077
"CX3CL1",9.15530571900505,-0.282584494595023,0.480633709819761,-0.587941479803805,0.556571573229065,NA
"SPATA20",660.662214649052,-0.0973998839199933,0.0741171366201178,-1.31413446824328,0.188800956596188,0.439266334140266
"CACNA1G",49.2337537519489,-0.139980873238261,0.216956301440408,-0.645203076881863,0.518795592517612,NA
"TNFRSF12A",435.139956819912,-0.0508777625370919,0.122722536907827,-0.41457554430532,0.678452654084655,0.844497792452219
"DLX6",239.263555579208,0.0129682184467632,0.101060739869984,0.128321032118378,0.897894921476035,0.957069353749926
"MAP3K9",618.024399053808,0.12788503038228,0.0940826711414614,1.35928358358357,0.174056744029858,0.422124555908349
"RALA",1349.74848038382,-0.0468589896080711,0.0596732286546378,-0.785259833672989,0.432301240630265,0.673304559482089
"BAIAP2L1",1492.17201786968,0.00254745318585978,0.0495938038683753,0.0513663600521722,0.959033590160229,0.986580415121903
"KDM7A",935.178605414849,0.0973687404503752,0.085034589523811,1.14504863251101,0.252189012286235,0.511815916348749
"ETV1",340.897102509128,-0.682363969859979,0.115157858681203,-5.92546594452579,3.11413119146729e-09,1.35319380706559e-06
"AGK",2505.9843765825,-0.0545805992097844,0.0401687984430076,-1.35878097741023,0.174216002932173,0.422183824682954
"ALDH3B1",30.4567886532214,-0.093306651720603,0.278393189417698,-0.335161402172834,0.737503336392346,NA
"PHTF2",1655.05946160853,0.0348190106729477,0.0532634375727407,0.65371317097955,0.51329661606692,0.735473146521034
"FARP2",523.848437895637,0.171745768312707,0.105187061323908,1.63276515334753,0.102518398557264,0.315457490436511
"GGCT",1044.37745376915,-0.00510390135132751,0.083492613919823,-0.0611299743978398,0.951255697665411,0.98344160633329
"DBF4",1264.22449959426,-0.086565759805094,0.0570765545983658,-1.51666056954973,0.12935240441715,0.356197284322343
"TBXA2R",40.5258916626582,0.346369344577951,0.25005346958812,1.38518111805639,0.165997092832523,NA
"IFRD1",585.995755136397,-0.109539263905165,0.0931789427027384,-1.17557959693339,0.239762912648741,0.497936805685675
"COX10",848.356956936032,0.0708502883108008,0.0652601815857977,1.08565876755421,0.277629989224012,0.537928736552351
"GTF2IRD1",611.702145151989,0.1172414715057,0.0734242787330971,1.59676708479333,0.11031763555898,0.329626141327664
"PAF1",7813.27756829283,-0.161640107261431,0.0447239687986075,-3.6141718099594,0.000301309214677734,0.0110024283544508
"VPS41",1325.4168853555,0.164485549352278,0.0558324325460571,2.94605736937203,0.00321852699276836,0.047248556168613
"ARHGAP44",553.678699571682,0.292928399761067,0.0774793426314285,3.7807290280525,0.000156369795392779,0.00707376216663818
"ELAC2",6274.17754356407,-0.0478342082081296,0.0335381054412463,-1.4262644707802,0.153792016117143,0.393779061219678
"SCIN",661.504996632589,0.00270530722501447,0.0719635612793217,0.0375927368924114,0.970012398950462,0.990681691573256
"ADIPOR2",4327.2125126295,-0.0566812524142254,0.0340153901134882,-1.66634138915107,0.0956454374428302,0.303661452144358
"CDKL3",101.064843360996,-0.294627707669062,0.165204344685311,-1.78341379719935,0.0745189689260911,0.265118717253208
"MARK4",902.718651246304,-0.0493851293449295,0.0542423809775563,-0.910452831437533,0.362583746519171,0.616250550146534
"PROM1",60.2507050641821,-0.137060649315143,0.193742370788276,-0.707437659390077,0.479294540801712,NA
"CCDC124",3367.78483244199,-0.0662442679490446,0.0707227263689772,-0.936675823319262,0.348925336102585,0.604411821062127
"PAFAH1B1",5246.35572416952,0.0112239655431505,0.0358836242226203,0.312787957914104,0.754441764857607,0.887995719061722
"NOS2",95.2022089422225,0.0378311268005655,0.152537403188428,0.248012133481997,0.804125018881261,0.91351405195086
"BLTP2",9160.11431353021,0.0452675389571655,0.0552822277135246,0.818844334416917,0.412875232703247,0.658378169237862
"GAS7",168.355612107211,0.168578043422163,0.131510219083555,1.28186269171263,0.19989081752304,0.452382483124587
"TRAPPC6A",311.689135743939,-0.113636438457905,0.120924876159746,-0.93972755703125,0.347357326173181,0.603431517056714
"MATK",382.298663856356,-0.346165891878855,0.0995513861508425,-3.47725838145876,0.000506569392004118,0.015370037048703
"ST7L",496.879480609789,0.130748982444142,0.0765508721463661,1.70800121250283,0.0876361174951452,0.28995543849409
"TKTL1",10.1869980811756,-0.526126770494812,0.514575955830253,-1.02244724910616,0.306569267375753,NA
"PAX6",646.088784388038,-0.0497100638215734,0.0727126224725497,-0.683651092908109,0.494195513248076,0.720987482583203
"RPUSD1",1775.74694439349,-0.170464702651525,0.0649144909965475,-2.62598843547261,0.00863977526991791,0.0822703509266982
"RHBDF1",251.653849235671,0.227629264595209,0.108609980903058,2.0958411253049,0.0360962868304134,0.181820399969579
"LUC7L",2017.71707712875,-0.147945470397975,0.0653450501298203,-2.26406545107936,0.0235700895177631,0.143091148276605
"CACNA2D2",271.67163918509,0.125179684382082,0.104512510355166,1.19774832655614,0.231015009369838,0.488010316341794
"BAIAP3",78.5127195530918,0.00577965582463486,0.192316457621985,0.0300528404906214,0.976024911561551,0.992044678865407
"TSR3",1610.96092874072,-0.128046763549541,0.101014405526039,-1.26760894035588,0.204937637626881,0.457851801327049
"PIGQ",1097.11278702757,-0.0708145232197905,0.0768272810869841,-0.921736682827732,0.35666594144591,0.610933546513375
"CRAMP1",1068.58936272087,-0.0168614567820846,0.0661930969163222,-0.254731347641884,0.798930602809357,0.911026884029285
"TEAD3",360.688354124874,0.173408814495119,0.0859566809850748,2.01739774625813,0.043654022282952,0.201995993355037
"DNAJC11",2646.14529870705,-0.115487305227753,0.0409643462679834,-2.81921514070432,0.00481412395962069,0.0588816483767048
"MYLIP",499.336151626071,-0.0494626542893572,0.0795329409240498,-0.621914061201279,0.533998378641421,0.749011803721147
"NOX1",40.5300261889528,-0.363548420760903,0.267261289101336,-1.36027339381372,0.173743424619406,NA
"E2F2",1299.28018843678,0.15216091141297,0.0564126004679354,2.69728589270507,0.0069907223781446,0.0728559751551482
"PSMB1",5336.39626680953,-0.16736930122165,0.0706761914452003,-2.36811432250734,0.0178790103398751,0.121595927863342
"SYN1",19.064005836147,0.626803059228444,0.382499955344243,1.63870099975393,0.101275545748924,NA
"JARID2",1658.25349610265,0.134073656416624,0.0612069672439037,2.19049664529781,0.0284882378302132,0.159319034043183
"CDKL5",398.57130798403,0.184400230799773,0.0971408547552745,1.898276798823,0.0576596286206811,0.232421434353494
