"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPRTN",2115.73360128572,-0.0958995451191005,0.0385241152373238,-2.48933802965548,0.0127981218619093,0.0454126432796957
"METTL13",1835.02174629585,-0.0273120024063733,0.0374211347522154,-0.729855002720256,0.465478819578459,0.649005366120238
"DYRK4",591.444544516428,-0.0268069500206187,0.0507646613249776,-0.528063210133718,0.597455464459063,0.757108687353878
"ZNF207",9935.88775818984,-0.113397961444413,0.0471611924131716,-2.40447613052172,0.016195663844954,0.0548406477946499
"UQCRC1",4311.23243533054,-0.0972424649149706,0.0350525664467233,-2.7741895893064,0.00553394173997206,0.0228741100179335
"STARD3NL",939.931493933912,0.101388344715028,0.0353205067326036,2.87052350303453,0.0040979273152307,0.0177335998175475
"CD9",1045.94449326501,-0.189002894452988,0.0399762007508241,-4.72788536437125,2.26870203332513e-06,2.26009125069997e-05
"NCAPD2",9647.86452222236,0.125860818389409,0.0311779662647984,4.03685145209463,5.41733462734082e-05,0.000399753181520839
"IFFO1",1378.61190048153,-0.00049815993306012,0.037614890900051,-0.0132436894309707,0.989433373565316,0.995069083604569
"GIPR",18.0175898445987,0.202431198590294,0.218126484939989,0.928045022345578,0.353384215936361,0.54392041967465
"PHF7",113.643909804341,-0.055826320671015,0.0987289989440484,-0.565450083238997,0.571767667344087,0.737661481258094
"SEMA3G",54.6749583086016,0.160448917656632,0.114702282296152,1.39882933839422,0.161864166206391,0.320003035146813
"NISCH",2273.27645461942,-0.076844270578005,0.0240775481074996,-3.19153222059474,0.00141520325423117,0.00716626771127028
"FUZ",567.826429756695,-0.0397280427855256,0.04630783934645,-0.857911821113096,0.390941156268611,0.580666304880881
"SLC6A13",11.2960283854131,0.833043489418455,0.227999601613604,3.65370589914553,0.000258482327572786,0.00162177922525582
"IDS",207.32849687006,0.269245114933129,0.0865723449063447,3.11005916755983,0.00187049871293633,0.00908473006349801
"ZNF200",1109.51772768504,0.0254667184438885,0.0545224307126254,0.467086997241877,0.640437636679415,0.787916417161216
