"","ID","log2FoldChange","AveExpr","t","P.Value","padj","B"
"ENSG00000288945","ENSG00000288945",1.23086919288927,-0.125567025829864,2.8872579615604,0.00566684022086142,0.772610857454487,-3.14234052949362
"BUD13","BUD13",0.252088810908204,4.19954884598055,2.52050244279555,0.0148550079355379,0.887642930308173,-3.14672266259851
"LINC01106","LINC01106",-0.637147051792741,1.40249104817185,-2.46741130161191,0.0169694969732745,0.887642930308173,-3.15488256585905
"PFKM","PFKM",-0.134463551136788,6.53383082299817,-2.71681138766605,0.00895248201516866,0.841480409165016,-3.15791693065302
"MAPK9","MAPK9",0.136991590120212,6.74003739995122,2.72797203738,0.00869265406251849,0.825496364188314,-3.16365046494138
"TFAP2C","TFAP2C",0.334196752361641,3.28085171665169,2.44182379595195,0.0180826469366146,0.887642930308173,-3.16388383355609
"CEBPA-DT","CEBPA-DT",-0.460533334160881,1.91951255025114,-2.41796014448958,0.0191796712765737,0.887642930308173,-3.16497736251504
"RPL23P6","RPL23P6",1.02019756216499,0.0576990384622293,2.78734811605262,0.00742326761646321,0.783714588915764,-3.16625280585351
"CTDP1-DT","CTDP1-DT",-0.443507048043149,2.49877220907662,-2.41285029781637,0.019422217834315,0.887642930308173,-3.1709125873967
"PRR4","PRR4",0.533494686786486,1.6858502915891,2.43328859092046,0.0184683461942275,0.887642930308173,-3.17103780629969
"LINC01277","LINC01277",-1.3277727575621,-0.536120435013677,-2.95374685099885,0.00472086425942211,0.772610857454487,-3.17270499369101
"RPL13","RPL13",-0.137657720422032,10.4820020114789,-2.98342381005566,0.0043480258912404,0.772610857454487,-3.17754039820877
"ADORA1","ADORA1",-0.634361645479075,0.978512112149724,-2.47575987297743,0.0166199238073651,0.887642930308173,-3.18171230056508
"ENSG00000256663","ENSG00000256663",-0.40064830151892,2.86442783069149,-2.40931107685761,0.0195918253627345,0.887642930308173,-3.18948879157426
"PPP1R26","PPP1R26",-0.175948353431135,5.53616218555507,-2.63319348607313,0.0111378871214756,0.854057983607857,-3.1911559842728
"FN3KRP","FN3KRP",-0.195667741184788,5.14860832535207,-2.57818655284711,0.012830826562177,0.887642930308173,-3.19269922654441
"FUS","FUS",-0.118151920412325,8.97100609771104,-2.86412741812374,0.00603525507980956,0.772610857454487,-3.19529185666035
"PFDN5","PFDN5",0.921180582545435,0.391009153764301,2.6468067088657,0.0107517077726491,0.854057983607857,-3.19832614894318
"SGMS1-AS1","SGMS1-AS1",-0.561063389302642,1.51694353987061,-2.43419888363726,0.0184268606245788,0.887642930308173,-3.19875983303985
"SNORD57","SNORD57",0.921396437249507,0.177145983290741,2.66941288099605,0.0101373926640995,0.854057983607857,-3.20069421602614
"NDUFS6","NDUFS6",-0.13294457302591,7.18238810118119,-2.74291563290613,0.00835561291349156,0.816534216236847,-3.20143992999069
"HOXA-AS3","HOXA-AS3",0.20448774229989,4.73467395059094,2.54682779103759,0.0138977617908249,0.887642930308173,-3.20242795410367
"WASL-DT","WASL-DT",-0.527151813018654,1.67768201000746,-2.40391199263346,0.0198531272877515,0.887642930308173,-3.21333896687195
"UBAC1","UBAC1",-0.171776633000706,5.78176729228711,-2.63260389631343,0.0111548955939758,0.854057983607857,-3.21391861019405
"RPRD2","RPRD2",0.14047209261587,6.38250171605763,2.67844990052073,0.00990094251857766,0.854057983607857,-3.21417373230802
"ENSG00000288795","ENSG00000288795",-0.578552245418364,1.18164449787896,-2.43847920418654,0.0182329130093196,0.887642930308173,-3.21473458830225
"GDNF","GDNF",0.413706329396844,2.29806664121021,2.38656778709432,0.020713860316748,0.887642930308173,-3.21707500477743
"SRM","SRM",-0.128240084833648,7.85739471921571,-2.77436930610907,0.00768516747460632,0.797990631511595,-3.22181166301199
"GASK1A","GASK1A",-0.552145671214481,1.8299721936088,-2.39029060085127,0.0205263369016826,0.887642930308173,-3.22232933935766
"SYNDIG1","SYNDIG1",0.535026920073473,1.75476429439414,2.39806352428682,0.0201397077396905,0.887642930308173,-3.22720141237947
"ENSG00000303113","ENSG00000303113",-0.805806018805729,0.650020798813184,-2.53205701326958,0.0144277252413824,0.887642930308173,-3.23103748200601
"GATD3","GATD3",-0.248080793238046,4.22457046602461,-2.48694035967441,0.016161967709989,0.887642930308173,-3.23181838904659
"ZNF14","ZNF14",0.349808427230041,3.06997605231145,2.39590998640181,0.0202461654890919,0.887642930308173,-3.23206987727553
"LCMT2","LCMT2",-0.198985312158631,4.99510802218107,-2.54349249919046,0.0140158593253909,0.887642930308173,-3.23326087797477
"ENSG00000290085","ENSG00000290085",-0.759864793426882,0.752616980372525,-2.50132785367905,0.0155894558642209,0.887642930308173,-3.23912334981245
"BCL2L2-PABPN1","BCL2L2-PABPN1",1.67220587483,-1.04731380010359,3.19480672978995,0.00238877740953483,0.729791947413616,-3.25291127468939
"DHX58","DHX58",2.27612052402493,-1.42542220458314,3.49261890904651,0.000990765050925838,0.603983159109564,-3.2541518690602
"NOSIP","NOSIP",-0.206102117313652,6.07762345838034,-2.62913139669425,0.0112555527833511,0.854057983607857,-3.2548873021082
"ALDH16A1","ALDH16A1",-0.219492627360972,4.95737214713711,-2.53157914460616,0.0144451731191066,0.887642930308173,-3.25814019346613
"TAF1B","TAF1B",0.187073663131718,5.15866232465442,2.55319233730449,0.013674908723321,0.887642930308173,-3.25963650270933
"MED12L","MED12L",0.223372094352721,4.46180377242786,2.49476604128149,0.0158482487669256,0.887642930308173,-3.26059899119825
"ITFG2-AS1","ITFG2-AS1",0.404549540530994,2.59867658938823,2.35772448694637,0.0222195940628645,0.904324522119601,-3.27031370781093
"PILRA","PILRA",1.12337367652374,0.0592687070643858,2.64507949232613,0.0108000175117925,0.854057983607857,-3.27163257731555
"SEC31B","SEC31B",0.251299530765269,4.00402927397323,2.45785856074342,0.0173776276509396,0.887642930308173,-3.27214692654595
"ENSG00000272078","ENSG00000272078",1.25181610640683,-0.368400237695817,2.83456890727982,0.00653837798391314,0.772610857454487,-3.27749101944686
"HSPB1","HSPB1",0.31399081690559,3.31774460749291,2.39578508079722,0.0202523555343515,0.887642930308173,-3.27829289061193
"MSC","MSC",0.830205350151785,0.326213225245334,2.48276001541229,0.0163318429470933,0.887642930308173,-3.28555183357483
"DNAL4","DNAL4",-0.305055724802047,3.34279758709972,-2.38991640059729,0.0205451167819637,0.887642930308173,-3.28632733243915
"LINC02373","LINC02373",0.811603190022296,0.457426769960489,2.52657958663152,0.0146288678850229,0.887642930308173,-3.29354327590689
"ADAL","ADAL",0.231512544421782,4.33382101279257,2.46736729545525,0.016971357073028,0.887642930308173,-3.29899717453922
"ZNF813","ZNF813",0.296773530993231,3.44376333902922,2.38660222874344,0.0207121184204647,0.887642930308173,-3.29996794901697
"SMIM29","SMIM29",-0.367728237082913,2.85641949096507,-2.34971389049169,0.0226548100123978,0.904324522119601,-3.30543671989917
"CHD2","CHD2",0.131813140696641,6.64677111361856,2.65832035985668,0.0104346938369462,0.854057983607857,-3.30563759785933
"ZBTB40","ZBTB40",0.146629126608553,6.27495322452268,2.62612216334184,0.0113434518936169,0.854057983607857,-3.30898401225712
"SLC25A40","SLC25A40",0.255595141269634,4.03233368080669,2.43364071655073,0.0184522884968481,0.887642930308173,-3.3102046770831
"CYP2E1","CYP2E1",0.90198832960993,0.612937702651658,2.55278207990722,0.0136891752541288,0.887642930308173,-3.31048726903416
"MMP25-AS1","MMP25-AS1",0.321077580551739,3.61376360000465,2.39974682931203,0.0200568457738981,0.887642930308173,-3.31120027502206
"SNRPD2","SNRPD2",-0.125560325655784,8.07132771898167,-2.75667898858429,0.00805587579068701,0.805502331705836,-3.31249148950213
"KCNK1","KCNK1",-0.264366220511954,3.84063302616351,-2.42220325745439,0.0189803399773939,0.887642930308173,-3.31353573797959
"L3MBTL3","L3MBTL3",-0.244115064458729,4.30231949014795,-2.46847453580443,0.0169246109733725,0.887642930308173,-3.3137253341204
"ENSG00000288820","ENSG00000288820",-0.889222417357436,0.437016166832776,-2.52091702216161,0.0148394806078913,0.887642930308173,-3.31816467962902
"PPP1R26-AS1","PPP1R26-AS1",-0.368811379727045,2.58023770376438,-2.33784985345279,0.0233133951978606,0.905258470332453,-3.32227841455334
"COL13A1","COL13A1",-0.516494611704214,1.5496038866494,-2.34051014255284,0.0231642495587617,0.905258470332453,-3.32433563840834
"TIGD7","TIGD7",-0.722469462080201,0.84736139980946,-2.42604984586029,0.0188012495880823,0.887642930308173,-3.32661257567896
"PDCD10","PDCD10",0.167551399172059,5.55570741985554,2.55621035313955,0.0135703732095813,0.887642930308173,-3.32739659330367
"PTAFR","PTAFR",-1.65449581285284,-0.734068436582021,-2.99099620833723,0.00425739115223128,0.772610857454487,-3.32880772525465
"BST1","BST1",1.8686292644198,-1.0025757751337,3.10418161777966,0.00309657577292371,0.772610857454487,-3.32973974338428
"GATM","GATM",2.12044680030893,-1.59925344338797,3.38361579029707,0.00137371457029178,0.65089227825599,-3.33074979194576
"ILF3-DT","ILF3-DT",-0.240482146751339,4.73835503357573,-2.49037043941329,0.0160237762213444,0.887642930308173,-3.33103306750115
"RGS5","RGS5",0.432664341017856,2.45877081780011,2.32107411797477,0.0242738242941763,0.910680964152027,-3.33545407657169
"COLGALT2","COLGALT2",-0.293347417396249,3.40706476371593,-2.38826845349279,0.0206280054480901,0.887642930308173,-3.33866768169853
"CNTD1","CNTD1",0.717589047063541,0.919834267267761,2.40225272132197,0.0199340585434487,0.887642930308173,-3.33904685019099
"EOLA2","EOLA2",-0.222224543825753,4.6690302613066,-2.462005376738,0.0171993833129174,0.887642930308173,-3.34044250196693
"ENSG00000290924","ENSG00000290924",0.491982220584915,1.64056663041212,2.32515801758293,0.0240368207395761,0.910680964152027,-3.34057868642375
"TRIM14","TRIM14",-0.164242779617503,5.50992503128238,-2.55409900404818,0.0136434276920783,0.887642930308173,-3.34828027718385
"RELA-DT","RELA-DT",-1.1742426131794,-0.0353250236988383,-2.64312224657644,0.0108550010606081,0.854057983607857,-3.34886693293991
"CXXC4","CXXC4",0.573092750166389,1.48237028067367,2.32569238369492,0.0240059628021832,0.910680964152027,-3.35121383613656
"IFFO2","IFFO2",-0.197371968495434,4.79725818086567,-2.47274536174219,0.0167453903309526,0.887642930308173,-3.35132048096482
"ENSG00000293276","ENSG00000293276",1.4990640716153,-0.75599568252585,2.87481583000948,0.00586233697841149,0.772610857454487,-3.35509997300707
"BBOF1","BBOF1",0.675243640213164,1.04961673919223,2.38041680413354,0.0210270638607036,0.894575047379085,-3.35932508456004
"UBE2QL1","UBE2QL1",-0.406502086725211,2.91905227511375,-2.30815031956454,0.0250376349556407,0.911657870332679,-3.36037116714158
"CDR2","CDR2",0.164191986376539,5.90737687668343,2.5704165097526,0.0130880053965589,0.887642930308173,-3.36201432671975
"KDELR3","KDELR3",0.246357637337721,3.94411238671008,2.40730620362882,0.0196884931024228,0.887642930308173,-3.36442394054148
"LEKR1","LEKR1",1.06743991303994,-0.261682656144686,2.68450786594811,0.00974528058394952,0.854057983607857,-3.37097975960854
"POLR3K","POLR3K",0.15649594663184,6.23605483880265,2.59146599195725,0.0124019262390009,0.887642930308173,-3.37682784327283
"SYT11","SYT11",-0.207070301804881,4.58105149587876,-2.44860388100859,0.0177814509846702,0.887642930308173,-3.38136045667651
"MAPK8IP1","MAPK8IP1",-0.253160870606939,4.02842174986531,-2.39171095730791,0.0204551940312148,0.887642930308173,-3.38284873387657
"BCLAF1P2","BCLAF1P2",0.830419866205389,0.615286157347982,2.47793835565354,0.01652978300148,0.887642930308173,-3.38549069907494
"RSBN1","RSBN1",-0.200824719231397,5.23106716106396,-2.50302414480913,0.0155231808571826,0.887642930308173,-3.38790473898965
"RAB15","RAB15",-0.280897311134094,3.49223993306077,-2.35039808943619,0.0226173418543872,0.904324522119601,-3.38927106845404
"ENSG00000286787","ENSG00000286787",-0.856746376102346,0.244118232371188,-2.49959914999263,0.0156572607616223,0.887642930308173,-3.38935496626988
"TSPAN9","TSPAN9",-0.187602228722388,4.78716847052626,-2.45668362446469,0.0174284326351952,0.887642930308173,-3.39023744776563
"ASIC3","ASIC3",0.366674146835907,2.72971418653673,2.29960980968076,0.0255540703780016,0.911657870332679,-3.39026191601362
"ENSG00000306600","ENSG00000306600",-0.558556856170288,1.5357396493368,-2.30589169917166,0.0251732989687166,0.911657870332679,-3.3924915874181
"RBBP7","RBBP7",-0.0907280675993984,9.3066509915417,-2.81426548104993,0.00690616458245506,0.772610857454487,-3.39419198381509
"NABP2","NABP2",-0.119815146218659,7.13752607560425,-2.65865622561573,0.0104255759973115,0.854057983607857,-3.39806237302492
"PHLDB2","PHLDB2",-0.260498376286193,3.70650943327392,-2.37013097514026,0.0215603088759261,0.904324522119601,-3.39810310202238
"UBE2D3-AS1","UBE2D3-AS1",0.952882572856039,-0.017044217079412,2.57420615238019,0.0129619924023744,0.887642930308173,-3.39816791078402
"ZNF768","ZNF768",-0.167488441487371,6.1730810847658,-2.58884656499462,0.0124854797361291,0.887642930308173,-3.39823688448508
"MARVELD3","MARVELD3",-0.356414436038931,3.06170785282535,-2.31506605815165,0.0246262836781862,0.910680964152027,-3.39922705256792
"TNFAIP8L3","TNFAIP8L3",-0.81867562545375,0.848821689867033,-2.38800196225625,0.020641437611922,0.887642930308173,-3.39932467847872
"WHAMMP4","WHAMMP4",0.349397617757552,2.62543910582967,2.28834434416012,0.0262497778211562,0.9132000953979,-3.40330721064476
"ANTKMT","ANTKMT",-0.273767116184556,4.13572533768818,-2.38856999944667,0.0206128158537995,0.887642930308173,-3.40757204915352
"CHSY3","CHSY3",0.811208781987305,0.59293586409187,2.42837473696312,0.0186937456800183,0.887642930308173,-3.40764178248839
"ATP6V1C2","ATP6V1C2",0.474956809446057,1.80401502042863,2.27816531929061,0.026892826403568,0.9132000953979,-3.4083285496367
"ENSG00000298413","ENSG00000298413",-0.731609025095576,0.831931517488142,-2.35857927264218,0.0221735982005818,0.904324522119601,-3.41003592474029
"ENSG00000264772","ENSG00000264772",0.507168549127874,1.75338712589929,2.28321520891993,0.0265720758531354,0.9132000953979,-3.41035305806889
"NBPF15","NBPF15",-0.225058773937015,4.43706515392146,-2.42863340053338,0.0186818192485757,0.887642930308173,-3.4106302948064
"CSKMT","CSKMT",0.6190513243864,1.15091612948521,2.33928470749354,0.0232328457317389,0.905258470332453,-3.41119998713537
"ZC3H12C","ZC3H12C",0.198036112064717,4.52562380983335,2.42676180412554,0.0187682693786167,0.887642930308173,-3.4133299819616
"ALPK1","ALPK1",-0.353373628964475,2.59917162523355,-2.28957244917677,0.0261731255351549,0.9132000953979,-3.41576702887967
"TEFM","TEFM",0.267710141758684,3.80695610900203,2.35724330396785,0.0222455239799964,0.904324522119601,-3.42381672709904
"ZYG11B","ZYG11B",0.132353564010941,6.50140304617852,2.59904141768183,0.0121631485247376,0.873989280686277,-3.42669099561816
"ENSG00000299021","ENSG00000299021",-1.19910899236769,-0.414150948325966,-2.68806368039558,0.00965496113144428,0.854057983607857,-3.43083273344161
"C7orf25","C7orf25",0.263258025205411,3.88333048073367,2.3641059279701,0.021878261309999,0.904324522119601,-3.43182191458765
"UBE2MP1","UBE2MP1",-2.07635342686368,-1.72091208022466,-3.38970491748551,0.00134905193812827,0.65089227825599,-3.43347688175114
"ENSG00000287009","ENSG00000287009",1.55426616594997,-0.766527415624063,2.85381457068512,0.0062065686952417,0.772610857454487,-3.43450257117823
"PCSK1N","PCSK1N",-0.24112598289741,4.80922294294928,-2.43780971366444,0.0182631267474085,0.887642930308173,-3.43758867381543
"ZNF469","ZNF469",2.17322807043378,-1.47052756456602,3.18423863658321,0.00246268260106207,0.729791947413616,-3.43812422266836
"LHX2-AS1","LHX2-AS1",0.781847381783577,0.30613179422233,2.40992106779674,0.019562498574963,0.887642930308173,-3.4387730662004
"SCN1B","SCN1B",-0.440243915171031,2.26739136371666,-2.25923445022153,0.0281260772726745,0.923454290013837,-3.44001753417069
"PDZD4","PDZD4",-0.351446361427048,2.69998028851689,-2.26822751366054,0.0275341018620433,0.915921695262658,-3.44229178892788
"MIR22HG","MIR22HG",0.610405599931674,1.55726273052662,2.28342393155962,0.0265588920478212,0.9132000953979,-3.44283483804209
"INO80","INO80",0.147576971601377,5.94699033791545,2.53446572139654,0.0143400696628436,0.887642930308173,-3.45021660584771
"RAB3A","RAB3A",0.567489051457584,1.32446329975986,2.28164700793461,0.026671316273374,0.9132000953979,-3.45044987724997
"SPATA6","SPATA6",0.337605343395658,2.72261124608765,2.2725436890122,0.0272539344800728,0.9132000953979,-3.45481468192019
"CAGE1","CAGE1",-2.28435820596872,-1.4334060669455,-3.34019618595121,0.00156238546643334,0.689424831802518,-3.45509160616042
"NFIC","NFIC",-0.160890908558498,6.22195095647809,-2.57086983614905,0.0130728729190585,0.887642930308173,-3.45596118186558
"AFF1","AFF1",0.138895470785807,6.26799633108725,2.56811253260118,0.0131651611013438,0.887642930308173,-3.45631747857521
"RPSAP15","RPSAP15",0.721761515502905,0.909839804769761,2.33963454024232,0.0232132446565409,0.905258470332453,-3.45646834101133
"LIN37","LIN37",-0.582889111782443,1.52591098597424,-2.26126574770027,0.0279913872182067,0.923178421727174,-3.45655442234017
"GNGT1","GNGT1",0.51769443562599,1.50316443221203,2.25426593752793,0.0284579519367487,0.924027973359035,-3.46013128836266
"ENSG00000289463","ENSG00000289463",-0.797106496378382,0.62448200364852,-2.35840771278575,0.0221828229634727,0.904324522119601,-3.46300798839816
"PARP3","PARP3",-0.457365589468401,1.8917046069535,-2.24322353255149,0.0292079948876435,0.924027973359035,-3.46310357509897
"ENSG00000273230","ENSG00000273230",0.428910110602824,2.37138290922887,2.24480926353111,0.0290992203438171,0.924027973359035,-3.46349312498634
"TSR3","TSR3",-0.20253693055848,5.85712613327815,-2.52231895882454,0.0147870825605346,0.887642930308173,-3.46353325499382
"RBM22","RBM22",0.126913034405069,7.00045954801936,2.609522050252,0.0118397094216541,0.862583475806166,-3.46993664654081
"ENSG00000287934","ENSG00000287934",1.37814728959359,-0.740884440862705,2.73866295074232,0.00845028331783518,0.818940790463842,-3.47114548130332
"SLC7A11","SLC7A11",-0.174829836361585,5.96155504420418,-2.54263677946758,0.0140463056281767,0.887642930308173,-3.47366041175014
"CCDC85B","CCDC85B",-0.223701942742683,5.3061471356416,-2.46989910402792,0.016864638827057,0.887642930308173,-3.47440871199678
