"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SYPL1",2703.27476881689,-0.0903343587314852,0.0467297245628762,-1.93312414264154,0.0532209066332777,0.360633816396804
"CYB561",267.05638472746,-0.113893050111294,0.0985367735722097,-1.15584310285775,0.247745338921019,0.67155768726978
"SPAG9",6149.53310614646,-0.023963788517135,0.0586464674960398,-0.408614355481055,0.682822694006474,0.919369720128866
"CELSR3",553.41149734315,-0.179575591364841,0.0999430040788,-1.79678000496418,0.0723705518815945,0.415853539295251
"AASS",2895.06330213809,-0.054080694662151,0.0609684329142621,-0.887027795813662,0.375063935736109,0.767975449323541
"SS18L2",371.423210787599,-0.0150906770651951,0.103083910395084,-0.146392167384395,0.883611810221806,0.973938381001922
"MPND",223.241028953466,0.275105384522648,0.106712307756281,2.57800988758446,0.00993711545097908,0.156437192359217
"MGST1",1047.55922343517,-0.0540720068128429,0.0699395595104227,-0.77312478361813,0.439448534990373,0.805822357852226
"CRY1",1300.79402783765,0.0687911166760911,0.0534132154116761,1.28790442863047,0.197779233694473,0.618235970640989
"NFIX",1526.08800690491,-0.0315601507411022,0.0549627961873471,-0.574209336685233,0.565826151950249,0.868870455532919
"ST3GAL1",469.499171216709,-0.294718767609712,0.0816436038549896,-3.60982065580022,0.000306408784410087,0.0176318800902011
"MMP25",91.9991268041565,-0.00854324662211044,0.155560505516694,-0.0549191235508915,0.956202896479707,0.989833872928551
"IL32",48.9838303772707,-0.140735339012616,0.227683025954549,-0.618119591579526,0.5364965087352,0.854634282452942
"PKD1",2137.59720459011,0.0967646128516836,0.101745231330821,0.951048138433703,0.341579939655799,0.741535085886225
"MAPK8IP2",2047.88303359631,0.00559333195189437,0.0526468135616655,0.106242554363577,0.915389908486479,0.980714982352107
"MED24",4806.41269719773,0.0864497189420043,0.0380567357776799,2.27160099718029,0.0231106206131322,0.242399314236805
"RHOBTB2",329.452399045536,-0.0531179815644658,0.0945966246396183,-0.561520897461486,0.574442488398428,0.872016055013121
"HEATR5B",1267.99606078276,0.0307993345885938,0.0748262660553903,0.411611272514849,0.680624367964274,0.918212894433843
"SEC62",3905.97536614406,-0.0861311888156831,0.0474894244913036,-1.81369199012836,0.069725158938659,0.408189152107184
"RPS20",9552.49135019529,0.000767200058998246,0.0690777965586129,0.0111063192113731,0.991138621549926,0.998073039180255
"CSDE1",31158.346149851,0.0165297254452261,0.0308663694052185,0.535525420182116,0.592286584565719,0.881198755311673
"UBE3C",5525.23621072586,-0.067234249821607,0.0465204327401784,-1.44526277726429,0.148384089008258,0.557551565943158
"REV3L",2153.60370520817,-0.158666288287361,0.0824511244210985,-1.92436779245135,0.0543084985556054,0.365611670174017
"TENM1",126.188486372922,-0.335984346114696,0.135834488982702,-2.47348334455385,0.0133803040811198,0.183280779952494
"MASP2",227.917823683855,-0.0840234161500439,0.11125495470179,-0.755233026477445,0.45010917558947,0.812087543753729
"FAM76A",477.873140592143,-0.00832529079550223,0.083689196006383,-0.0994786805559377,0.920758214378258,0.981441741427753
"POMT2",965.942583598052,-0.117254846881679,0.065669241154011,-1.7855368026362,0.0741742873468255,0.419337754704217
"VTA1",2713.64274901154,-0.0627726152915255,0.0415233392530818,-1.51174294795827,0.130599268249023,0.53387658263373
"MLXIPL",193.082444074068,0.191237475738281,0.142208579697833,1.34476749676163,0.1787003297696,0.594839206211034
"BAZ1B",6632.11157691498,-0.0687362861767155,0.0466454496221034,-1.47359038734926,0.14059191108294,0.548191261794489
"RANBP9",2428.17398040678,-0.0842539598057604,0.0464682843318371,-1.81314978629489,0.0698087221212746,0.408513429976031
"ETV7",13.144962729053,0.283789312556756,0.520171469123007,0.54556877760946,0.585362391275232,NA
"SPRTN",2115.73360128572,-0.0956104693774239,0.0501101605745898,-1.90800564757932,0.0563904863433492,0.370164330990187
"METTL13",1835.02174629585,0.0959322149921786,0.0461409813478497,2.07911085091495,0.0376071629884681,0.309501402097489
"DYRK4",591.444544516428,0.0561614146985802,0.0933776573991683,0.601443817106086,0.547544421735839,0.861165039001237
"ZNF207",9935.88775818984,-0.0309980133036718,0.0298932195363775,-1.03695800534131,0.299755428930513,0.713628269214371
"UQCRC1",4311.23243533054,0.0740461806529541,0.0647960832242944,1.14275704592576,0.253139477487913,0.6767859571841
"STARD3NL",939.931493933912,0.0573797602360433,0.0648599341259705,0.884671885799341,0.376333623097639,0.768217401550485
"CD9",1045.94449326501,-0.0677651110469561,0.0621766419321276,-1.08988052331499,0.275765777154012,0.69360632584203
"NCAPD2",9647.86452222236,0.00795681729020992,0.0385271065215995,0.20652517171901,0.836380704349603,0.961594473703679
"IFFO1",1378.61190048153,-0.0440209579535268,0.0595392497965892,-0.73936030608247,0.45968823874709,0.818924545254664
